id,timestamp,text,speaker,reply_to,conversation_id,end,duration,sentiment,decision,private,survival item,clean_text,age_of_acquisition,concreteness,familiarity,imageability,please,please_start,has_hedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_plural,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,has_positive,has_negative,subjunctive,indicative,politeness_markers_please,politeness_markers_please_start,politeness_markers_has_hedge,politeness_markers_indirect_(btw),politeness_markers_hedges,politeness_markers_factuality,politeness_markers_deference,politeness_markers_gratitude,politeness_markers_apologizing,politeness_markers_1st_person_pl.,politeness_markers_1st_person,politeness_markers_1st_person_start,politeness_markers_2nd_person,politeness_markers_2nd_person_start,politeness_markers_indirect_(greeting),politeness_markers_direct_question,politeness_markers_direct_start,politeness_markers_has_positive,politeness_markers_has_negative,politeness_markers_subjunctive,politeness_markers_indicative
1.Pink.26,0 days 00:01:47,"""Okay well thats smart""",1.Pink,1.Pink.25,1.Pink.1,01:49.0,00:02.0,Positive,,,,Okay well thats smart,0.0,294.2,589.0,328.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('well', 0, 2)], [('smart', 0, 5)]]",[],[],[]
1.Blue.25,0 days 00:01:47.500000,"""Okay""",1.Blue,1.Pink.26,1.Pink.1,01:48.1,00:00.7,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.26,0 days 00:01:48.500000,"""Yeah I thought of that after""",1.Blue,1.Blue.25,1.Pink.1,01:50.4,00:01.9,,,,,Yeah I thought of that after,347.0,282.2,603.0,294.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('thought', 0, 3)]]",[],"[[('i', 0, 2), ('thought', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
1.Pink.27,0 days 00:01:49,"""$""",1.Pink,1.Blue.26,1.Pink.1,01:51.4,00:02.4,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Green.17,0 days 00:01:49.600000,"""Cause you can you can you can you can spread those out right""",1.Green,1.Pink.27,1.Pink.1,01:52.8,00:03.2,,,,,Cause you can you can you can you can spread those out right,0.0,333.33,615.75,355.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)], [('you', 0, 4)], [('you', 0, 6)], [('you', 0, 8)]]",[],[],[],[],"[[('right', 0, 13)]]",[],[],"[[('can', 0, 3)], [('can', 0, 5)], [('can', 0, 7)]]"
1.Blue.27,0 days 00:01:51,"""Yeah""",1.Blue,1.Green.17,1.Pink.1,01:51.7,00:00.7,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.28,0 days 00:01:52.800000,"""Yeah I thought about that after I saw that""",1.Blue,1.Blue.27,1.Pink.1,01:54.4,00:01.6,,,,,Yeah I thought about that after I saw that,308.0,338.12,600.12,337.62,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('thought', 0, 3)]]",[],"[[('i', 0, 2), ('thought', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)], [('i', 0, 7)]]",[],[],[],[],[],[],[],[],[],[]
1.Blue.29,0 days 00:01:54.400000,"""I was like oh yeah that makes a lot of sense""",1.Blue,1.Blue.28,1.Pink.1,01:56.8,00:02.5,,,,,I was like oh yeah that makes a lot of sense,336.0,265.62,603.62,297.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('like', 0, 3)]]",[],[],[]
1.Pink.28,0 days 00:01:55.300000,"""Mhm""",1.Pink,1.Blue.29,1.Pink.1,01:56.0,00:00.7,,,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.29,0 days 00:01:56.600000,"""Okay so four is ball of steel wool""",1.Pink,1.Pink.28,1.Pink.1,02:01.0,00:04.4,,Confirmation,,Steel Wool,Okay so four is ball of steel wool,198.5,377.12,574.75,397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.30,0 days 00:02:02.100000,"""Uh five""",1.Pink,1.Pink.29,1.Pink.1,02:03.6,00:01.5,,,,,Uh five,0.0,365.0,553.0,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Green.18,0 days 00:02:03.600000,"""What did you have for five""",1.Green,1.Pink.30,1.Pink.1,02:05.0,00:01.4,,,,,What did you have for five,0.0,293.17,589.17,332.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)]]",[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
1.Pink.31,0 days 00:02:05,"""Mines cigarette lighter""",1.Pink,1.Green.18,1.Pink.1,02:06.0,00:01.0,,,Private,Cigarette Lighter,Mines cigarette lighter,0.0,503.5,555.5,551.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('lighter', 0, 3)]]",[],[],[]
1.Green.19,0 days 00:02:06.100000,"""Okay""",1.Green,1.Pink.31,1.Pink.1,02:06.4,00:00.3,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.30,0 days 00:02:06.300000,"""I had four for flashlight with batteries""",1.Blue,1.Green.19,1.Pink.1,02:08.4,00:02.1,,,Private,Flashlight,I had four for flashlight with batteries,0.0,322.8,576.83,351.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Blue.31,0 days 00:02:08.400000,"""And then my five was a knife""",1.Blue,1.Blue.30,1.Pink.1,02:09.8,00:01.4,,,Private,Knife,And then my five was a knife,0.0,290.71,600.57,338.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],"[[('my', 0, 3)]]",[],[],[],[],[],[],[],"[[('knife', 0, 7)]]",[],[]
1.Blue.32,0 days 00:02:09.900000,"""Except we already have knife so""",1.Blue,1.Blue.31,1.Pink.1,02:11.4,00:01.5,,,,Knife,Except we already have knife so,0.0,332.0,595.25,380.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],"[[('knife', 0, 5)]]",[],[]
1.Green.20,0 days 00:02:11.100000,"""Mkay""",1.Green,1.Blue.32,1.Pink.1,02:11.8,00:00.7,,,,,Mkay,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.32,0 days 00:02:11.200000,"""Mhm""",1.Pink,1.Green.20,1.Pink.1,02:11.9,00:00.7,,,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.33,0 days 00:02:12,"""I had flashlight then""",1.Blue,1.Pink.32,1.Pink.1,02:13.1,00:01.1,,,Private,Flashlight,I had flashlight then,0.0,308.67,576.75,321.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Green.21,0 days 00:02:13.800000,"""Why why flashlight""",1.Green,1.Blue.33,1.Pink.1,02:14.8,00:01.0,,,,Flashlight,Why why flashlight,0.0,267.0,559.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('why', 0, 1)]]",[],[],[],[],[]
1.Blue.34,0 days 00:02:15.500000,"""I dont know""",1.Blue,1.Green.21,1.Pink.1,02:16.0,00:00.5,,,,,I dont know,0.0,326.5,601.75,310.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Blue.35,0 days 00:02:16,"""I was just thinking""",1.Blue,1.Blue.34,1.Pink.1,02:17.0,00:01.0,,,,,I was just thinking,0.0,311.33,590.67,316.67,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('thinking', 0, 4)]]",[],"[[('i', 0, 1), ('thinking', 0, 4)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Blue.36,0 days 00:02:17.200000,"""Its not very that important""",1.Blue,1.Blue.35,1.Pink.1,02:18.5,00:01.3,,,,Flashlight,Its not very that important,0.0,234.25,590.6,258.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('important', 0, 5)]]",[],[],[]
1.Blue.37,0 days 00:02:18.500000,"""I was just thinking more like in like in the dark""",1.Blue,1.Blue.36,1.Pink.1,02:21.5,00:03.0,,,,,I was just thinking more like in like in the dark,0.0,308.0,605.9,338.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,[],[],"[[('thinking', 0, 4)]]",[],"[[('i', 0, 1), ('thinking', 0, 4)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('like', 0, 6)], [('like', 0, 8)]]","[[('dark', 0, 11)]]",[],[]
1.Pink.33,0 days 00:02:21.200000,"""Yeah $""",1.Pink,1.Blue.37,1.Pink.1,02:22.0,00:00.8,Positive,,,,Yeah $,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.38,0 days 00:02:21.500000,"""Just like thats all Im thinking about""",1.Blue,1.Pink.33,1.Pink.1,02:23.9,00:02.4,Positive,,,,Just like thats all Im thinking about,0.0,279.25,599.25,287.12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('thinking', 0, 8)]]",[],"[[('i', 0, 6), ('thinking', 0, 8)]]",[],[],[],[],[],"[[('i', 0, 6)]]",[],[],[],[],[],[],"[[('like', 0, 2)]]",[],[],[]
1.Pink.34,0 days 00:02:22.100000,"""$""",1.Pink,1.Blue.38,1.Pink.1,02:23.0,00:00.9,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.35,0 days 00:02:23,"""I was like ah Im [unclear]""",1.Pink,1.Pink.34,1.Pink.1,02:24.1,00:01.1,,,,,I was like ah Im [unclear],0.0,326.33,598.67,353.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,[],[],"[[('unclear', 1, 1)]]",[],[],[],[],[],[],[],"[[('i', 0, 1)], [('i', 0, 5)]]",[],[],[],[],[],[],"[[('like', 0, 3)]]","[[('unclear', 1, 1)]]",[],[]
1.Green.22,0 days 00:02:23.600000,"""Have you ever been out in like three in the morning without a flashlight""",1.Green,1.Pink.35,1.Pink.1,02:27.2,00:03.6,,,,Flashlight,Have you ever been out in like three in the morning without a flashlight,0.0,298.85,594.43,332.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],[],[],"[[('like', 0, 7)]]",[],[],[]
1.Blue.39,0 days 00:02:24.300000,"""$""",1.Blue,1.Green.22,1.Pink.1,02:25.4,00:01.1,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.40,0 days 00:02:25.400000,"""No""",1.Blue,1.Blue.39,1.Pink.1,02:26.4,00:01.0,,,,,No,0.0,318.0,605.0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.41,0 days 00:02:27,"""Well yeah""",1.Blue,1.Blue.40,1.Pink.1,02:28.4,00:01.4,,,,,Well yeah,0.0,467.0,550.0,522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('well', 0, 1)]]",[],[],[]
1.Green.23,0 days 00:02:28.300000,"""You can see right""",1.Green,1.Blue.41,1.Pink.1,02:29.4,00:01.1,,,,,You can see right,0.0,362.0,619.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('right', 0, 4)]]",[],[],[]
1.Blue.42,0 days 00:02:29.400000,"""Okay well like kinda""",1.Blue,1.Green.23,1.Pink.1,02:30.7,00:01.3,,,,,Okay well like kinda,0.0,300.2,577.6,348.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('well', 0, 2)], [('like', 0, 3)]]",[],[],[]
1.Pink.36,0 days 00:02:30.100000,"""Not in the woods""",1.Pink,1.Blue.42,1.Pink.1,02:31.3,00:01.1,,,,,Not in the woods,0.0,262.67,602.0,265.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.43,0 days 00:02:30.700000,"""$""",1.Blue,1.Pink.36,1.Pink.1,02:32.1,00:01.4,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.37,0 days 00:02:31.300000,"""$""",1.Pink,1.Blue.43,1.Pink.1,02:32.5,00:01.3,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.44,0 days 00:02:32.200000,"""I dont know its just Im just """,1.Blue,1.Pink.37,1.Pink.1,02:34.0,00:01.8,,,,,I dont know its just Im just ,0.0,307.89,585.0,291.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)], [('i', 0, 7)]]",[],[],[],[],[],[],[],[],[],[]
1.Pink.38,0 days 00:02:32.600000,"""You gotta see predators coming""",1.Pink,1.Blue.44,1.Pink.1,02:34.7,00:02.2,,,,,You gotta see predators coming,0.0,293.25,608.75,321.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],[]
1.Blue.45,0 days 00:02:34.100000,"""Yeah its scary in the woods""",1.Blue,1.Pink.38,1.Pink.1,02:35.4,00:01.3,Negative,,,,Yeah its scary in the woods,0.0,241.33,596.0,257.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('scary', 0, 3)]]",[],[]
1.Blue.46,0 days 00:02:35.400000,"""I was thinking like bears and stuff""",1.Blue,1.Blue.45,1.Pink.1,02:37.3,00:01.9,"Positive, Negative",,,,I was thinking like bears and stuff,0.0,295.75,615.5,326.75,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('thinking', 0, 3)]]",[],"[[('i', 0, 1), ('thinking', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('like', 0, 4)]]",[],[],[]
1.Blue.47,0 days 00:02:37.300000,"""I dont know""",1.Blue,1.Blue.46,1.Pink.1,02:38.3,00:01.0,,,,,I dont know,0.0,326.5,601.75,310.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Pink.39,0 days 00:02:37.600000,"""You could flashlight fish""",1.Pink,1.Blue.47,1.Pink.1,02:39.4,00:01.8,,,,,You could flashlight fish,0.0,483.5,575.25,408.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],[]
1.Blue.48,0 days 00:02:39.800000,"""Yeah see I dont know""",1.Blue,1.Pink.39,1.Pink.1,02:41.0,00:01.2,,,,,Yeah see I dont know,0.0,331.6,606.4,324.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 3)]]",[],[],[],[],[],[],[],[],[],[]
1.Pink.40,0 days 00:02:40.500000,"""Cause youre near lakes""",1.Pink,1.Blue.48,1.Pink.1,02:42.4,00:01.9,,,,,Cause youre near lakes,0.0,274.5,595.5,328.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],[],[],[],[],[],[]
1.Blue.49,0 days 00:02:42.800000,"""Yes""",1.Blue,1.Pink.40,1.Pink.1,02:43.5,00:00.7,,,,,Yes,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.41,0 days 00:02:42.900000,"""And youre stuck there for a while""",1.Pink,1.Blue.49,1.Pink.1,02:44.5,00:01.6,Negative,,,,And youre stuck there for a while,0.0,235.86,599.57,272.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],[],[],[],"[[('stuck', 0, 4)]]",[],[]
1.Blue.50,0 days 00:02:43.500000,"""I dont know""",1.Blue,1.Pink.41,1.Pink.1,02:44.5,00:01.0,,,,,I dont know,0.0,326.5,601.75,310.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Green.24,0 days 00:02:44.100000,"""Yeah you dont want to be wa walking in that water though""",1.Green,1.Blue.50,1.Pink.1,02:46.5,00:02.4,Negative,,,,Yeah you dont want to be wa walking in that water though,153.0,307.89,611.78,327.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 2)]]",[],[],[],[],[],[],[],[]
1.Pink.42,0 days 00:02:45.700000,"""$""",1.Pink,1.Green.24,1.Pink.1,02:48.0,00:02.3,"Positive, Negative",,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Green.25,0 days 00:02:48,"""Mid January in Manitoba no""",1.Green,1.Pink.42,1.Pink.1,02:51.1,00:03.1,Negative,,,,Mid January in Manitoba no,0.0,298.0,610.5,347.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Green.26,0 days 00:02:51.100000,"""$""",1.Green,1.Green.25,1.Pink.1,02:52.3,00:01.3,"Positive, Negative",,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.43,0 days 00:02:52.400000,"""Okay where are we five""",1.Pink,1.Green.26,1.Pink.1,02:55.6,00:03.2,,,,,Okay where are we five,0.0,266.2,578.8,340.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 4)]]",[],[],[],[],[],[],[],[],[],[],[]
1.Blue.51,0 days 00:02:55.300000,"""Yeah so what was""",1.Blue,1.Pink.43,1.Pink.1,02:57.2,00:01.9,,,,,Yeah so what was,0.0,227.33,603.0,246.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.44,0 days 00:02:57.900000,"""Hm""",1.Pink,1.Blue.51,1.Pink.1,02:59.5,00:01.6,,,,,Hm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Green.27,0 days 00:02:59.300000,"""I did compression kit""",1.Green,1.Pink.44,1.Pink.1,03:00.5,00:01.2,,,Private,Compress Kit,I did compression kit,628.0,358.0,510.0,389.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
1.Blue.52,0 days 00:03:00.800000,"""Okay""",1.Blue,1.Green.27,1.Pink.1,03:01.8,00:01.0,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.45,0 days 00:03:03.400000,"""Well I think if we have the compass we might as well chuck the map in there you know""",1.Pink,1.Blue.52,1.Pink.1,03:07.3,00:03.9,,,,"Air Map, Compass",Well I think if we have the compass we might as well chuck the map in there you know,400.0,315.53,596.59,355.29,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,[],[],"[[('think', 0, 3)], [('might', 0, 10)]]",[],"[[('i', 0, 2), ('think', 0, 3)]]",[],[],[],[],"[[('we', 0, 5)], [('we', 0, 9)]]","[[('i', 0, 2)]]",[],"[[('you', 0, 18)]]",[],[],[],[],"[[('well', 0, 1)], [('well', 0, 12)]]",[],[],[]
1.Blue.53,0 days 00:03:08.700000,"""Compass and the map""",1.Blue,1.Pink.45,1.Pink.1,03:09.9,00:01.2,,,,"Air Map, Compass",Compass and the map,0.0,340.67,596.67,340.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.54,0 days 00:03:09.900000,"""Yeah I guess that makes sense""",1.Blue,1.Blue.53,1.Pink.1,03:11.6,00:01.7,,,,,Yeah I guess that makes sense,314.0,319.5,601.75,347.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('guess', 0, 3)]]",[],"[[('i', 0, 2), ('guess', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
1.Green.28,0 days 00:03:12.700000,"""Then again you can just look at the map and know where you are after""",1.Green,1.Blue.54,1.Pink.1,03:15.8,00:03.1,,,,Air Map,Then again you can just look at the map and know where you are after,225.0,301.31,598.69,309.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)], [('you', 0, 13)]]",[],[],[],[],[],[],[],[]
1.Pink.46,0 days 00:03:14.400000,"""And also if you read it it says that he said you were eighty miles northwest""",1.Pink,1.Green.28,1.Pink.1,03:18.6,00:04.3,,,,,And also if you read it it says that he said you were eighty miles northwest,0.0,288.08,605.75,315.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 4)], [('you', 0, 12)]]",[],[],[],[],[],[],[],[]
1.Pink.47,0 days 00:03:18.600000,"""So if you kinda walk that way you might find it""",1.Pink,1.Pink.46,1.Pink.1,03:21.8,00:03.2,,,,,So if you kinda walk that way you might find it,292.67,290.33,598.5,323.42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],"[[('might', 0, 9)]]",[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)], [('you', 0, 8)]]",[],[],[],[],[],[],[],[]
1.Blue.55,0 days 00:03:20.300000,"""$""",1.Blue,1.Pink.47,1.Pink.1,03:22.0,00:01.7,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Blue.56,0 days 00:03:22,"""Maybe""",1.Blue,1.Blue.55,1.Pink.1,03:23.1,00:01.1,Positive,,,,Maybe,0.0,0.0,598.0,222.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 1)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.Pink.48,0 days 00:03:22.800000,"""Maybe eighty miles later""",1.Pink,1.Blue.56,1.Pink.1,03:24.4,00:01.6,,,,,Maybe eighty miles later,0.0,0.0,598.0,222.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 1)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
